RR RATE COEFFICIENT FITS (C)20110412 N. R. BADNELL, DEPARTMENT OF PHYSICS, UNIVERSITY OF STRATHCLYDE, GLASGOW G4 0NG, UK.

  Z  N  M  W      A        B        T0         T1        C        T2
  7  5  4  4  7.174E-13  1.2619  1.686E+04  3.055E+06  0.2968  3.819E+04
  7  5  5  6  7.174E-13  1.2619  1.686E+04  3.055E+06  0.2968  3.819E+04
  8  5  1  2  2.501E-09  0.7844  5.235E-01  4.470E+06  0.0447  1.642E+05
  8  5  2  4  1.946E-11  0.7670  1.733E+03  3.941E+06  0.1169  1.496E+05
  8  5  3  2  9.709E-12  1.0554  6.149E+02  7.160E+06  0.0671  7.267E+04
  8  5  4  4  9.892E-12  1.0552  5.923E+02  7.124E+06  0.0676  7.392E+04
  8  5  5  6  1.127E-11  1.0521  4.563E+02  7.181E+06  0.0657  7.600E+04
  9  5  1  2  2.236E-09  0.7725  1.828E+00  5.982E+06  0.0319  2.529E+05
  9  5  2  4  1.809E-11  0.7030  5.857E+03  5.943E+06  0.1007  1.846E+05
  9  5  3  2  2.420E-11  1.0322  3.618E+02  1.006E+07  0.0199  4.057E+04
  9  5  4  4  2.622E-11  1.0308  3.079E+02  1.013E+07  0.0195  3.789E+04
  9  5  5  6  2.941E-11  1.0312  2.436E+02  9.953E+06  0.0192  5.398E+04
 10  5  1  2  1.127E-09  0.7556  1.311E+01  8.047E+06  0.0250  2.771E+05
 10  5  2  4  1.227E-11  0.5958  2.690E+04  8.632E+06  0.1188  2.239E+05
 10  5  3  2  6.044E-11  0.9876  1.769E+02  1.186E+07  0.0293  1.920E+03
 10  5  4  4  6.044E-11  0.9876  1.769E+02  1.186E+07  0.0293  1.920E+03
 10  5  5  6  6.044E-11  0.9893  1.770E+02  1.185E+07  0.0277  2.155E+03
 11  5  1  2  4.040E-09  0.7665  2.908E+00  1.043E+07
 11  5  2  4  3.167E-11  0.7469  8.340E+03  1.043E+07
 11  5  3  2  2.104E-10  1.0231  2.832E+01  1.229E+07
 11  5  4  4  2.161E-10  1.0227  2.681E+01  1.234E+07
 11  5  5  6  2.208E-10  1.0236  2.485E+01  1.249E+07
 12  5  1  2  3.859E-09  0.7579  5.587E+00  1.235E+07
 12  5  2  4  2.682E-11  0.7072  1.978E+04  1.321E+07
 12  5  3  2  2.433E-10  1.0125  4.428E+01  1.386E+07
 12  5  4  4  2.368E-10  1.0121  4.694E+01  1.388E+07
 12  5  5  6  2.485E-10  1.0123  4.261E+01  1.384E+07
 13  5  1  2  2.284E-09  0.7480  2.178E+01  1.460E+07
 13  5  2  4  2.406E-11  0.6596  3.997E+04  1.685E+07
 13  5  3  2  4.222E-10  1.0020  2.942E+01  1.554E+07
 13  5  4  4  3.155E-10  1.0137  4.538E+01  1.562E+07
 13  5  5  6  3.141E-10  1.0138  4.428E+01  1.593E+07
 14  5  1  2  1.688E-09  0.7390  5.549E+01  1.716E+07
 14  5  2  4  1.668E-11  0.5942  1.153E+05  2.125E+07
 14  5  3  2  1.314E-09  1.0044  4.570E+00  1.770E+07
 14  5  4  4  1.404E-09  1.0046  3.998E+00  1.768E+07
 14  5  5  6  1.323E-09  1.0044  4.508E+00  1.769E+07
 15  5  1  2  1.948E-09  0.7375  6.372E+01  1.947E+07
 15  5  2  4  1.429E-11  0.5324  2.215E+05  2.682E+07
 15  5  3  2  2.717E-10  1.0071  1.628E+02  1.995E+07
 15  5  4  4  2.704E-10  1.0072  1.614E+02  2.012E+07
 15  5  5  6  3.106E-10  1.0052  1.219E+02  2.025E+07
 16  5  1  2  1.702E-09  0.7301  1.138E+02  2.253E+07
 16  5  2  4  1.438E-11  0.4924  3.127E+05  3.239E+07
 16  5  3  2  1.707E-12  0.0000  6.985E+06  8.031E+07
 16  5  4  4  1.718E-12  0.0000  6.909E+06  8.128E+07
 16  5  5  6  1.718E-12  0.0000  6.909E+06  8.128E+07
 17  5  1  2  1.655E-09  0.7262  1.636E+02  2.543E+07
 17  5  2  4  1.489E-11  0.4631  4.064E+05  3.814E+07
 17  5  3  2  1.858E-12  0.0000  8.138E+06  8.686E+07
 17  5  4  4  1.861E-12  0.0000  8.114E+06  8.713E+07
 17  5  5  6  1.863E-12  0.0000  8.101E+06  8.723E+07
